name,time,DRB.UEThpDl,DRB.UEThpUl,PEE.AvgPower,PEE.Energy,QosFlow.TotPdcpPduVolumeDl,QosFlow.TotPdcpPduVolumeUl,RRC.ConnMax,RRC.ConnMean,RRU.PrbAvailDl,RRU.PrbAvailUl,RRU.PrbTotDl,RRU.PrbTotUl,RRU.PrbUsedDl,RRU.PrbUsedUl,Viavi.Cell.Name,Viavi.Geo.x,Viavi.Geo.y,Viavi.Geo.z,Viavi.GnbDuId,Viavi.NrCgi,Viavi.NrPci,Viavi.PEE.EnergyEfficiency,Viavi.QoS.Score,Viavi.Radio.antennaType,Viavi.Radio.azimuth,Viavi.Radio.power,_FrameCnt,_Ns3FrameCnt
CellReports,1684158870955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4097,4097
CellReports,1684158870955000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4097,4097
CellReports,1684158870955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4097,4097
CellReports,1684158869954000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4096,4096
CellReports,1684158869954000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4096,4096
CellReports,1684158869954000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,6,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,44,0,0,33,4096,4096
CellReports,1684158869954000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4096,4096
CellReports,1684158869954000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4096,4096
CellReports,1684158869954000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4096,4096
CellReports,1684158868955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4095,4095
CellReports,1684158868955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4095,4095
CellReports,1684158868955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,6,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,44,0,0,33,4095,4095
CellReports,1684158868955000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4095,4095
CellReports,1684158868955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4095,4095
CellReports,1684158868955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4095,4095
CellReports,1684158867955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4094,4094
CellReports,1684158867955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4094,4094
CellReports,1684158867955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,6,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,44,0,0,33,4094,4094
CellReports,1684158867955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4094,4094
CellReports,1684158867955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4094,4094
CellReports,1684158867955000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4094,4094
CellReports,1684158866955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4093,4093
CellReports,1684158866955000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4093,4093
CellReports,1684158866955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,6,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,44,0,0,33,4093,4093
CellReports,1684158866955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4093,4093
CellReports,1684158866955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4093,4093
CellReports,1684158866955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4093,4093
CellReports,1684158865955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4092,4092
CellReports,1684158865955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4092,4092
CellReports,1684158865955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,6,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,44,0,0,33,4092,4092
CellReports,1684158865955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4092,4092
CellReports,1684158865955000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4092,4092
CellReports,1684158865955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4092,4092
CellReports,1684158864955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4091,4091
CellReports,1684158864955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4091,4091
CellReports,1684158864955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4091,4091
CellReports,1684158864955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4091,4091
CellReports,1684158864955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4091,4091
CellReports,1684158864955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4091,4091
CellReports,1684158863955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4090,4090
CellReports,1684158863955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4090,4090
CellReports,1684158863955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4090,4090
CellReports,1684158863955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4090,4090
CellReports,1684158863955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4090,4090
CellReports,1684158863955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4090,4090
CellReports,1684158862955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4089,4089
CellReports,1684158862955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4089,4089
CellReports,1684158862955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4089,4089
CellReports,1684158862955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4089,4089
CellReports,1684158862955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4089,4089
CellReports,1684158862955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4089,4089
CellReports,1684158861955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4088,4088
CellReports,1684158861955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4088,4088
CellReports,1684158861955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4088,4088
CellReports,1684158861955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4088,4088
CellReports,1684158861955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4088,4088
CellReports,1684158861955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4088,4088
CellReports,1684158860954000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4087,4087
CellReports,1684158860954000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4087,4087
CellReports,1684158860954000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4087,4087
CellReports,1684158860954000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4087,4087
CellReports,1684158860954000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4087,4087
CellReports,1684158860954000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4087,4087
CellReports,1684158859955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4086,4086
CellReports,1684158859955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4086,4086
CellReports,1684158859955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4086,4086
CellReports,1684158859955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4086,4086
CellReports,1684158859955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4086,4086
CellReports,1684158859955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4086,4086
CellReports,1684158858952000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4085,4085
CellReports,1684158858952000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4085,4085
CellReports,1684158858952000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,6,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,44,0,0,33,4085,4085
CellReports,1684158858952000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4085,4085
CellReports,1684158858952000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4085,4085
CellReports,1684158858952000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4085,4085
CellReports,1684158857955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4084,4084
CellReports,1684158857955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4084,4084
CellReports,1684158857955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,6,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,44,0,0,33,4084,4084
CellReports,1684158857955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4084,4084
CellReports,1684158857955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4084,4084
CellReports,1684158857955000000,0,0,0,0,0,0,7,0,273,273,0,0,0,0,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4084,4084
CellReports,1684158856955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4083,4083
CellReports,1684158856955000000,0.05000000074505806,0.05000000074505806,0,0,50,50,7,1,273,273,50,50,139,139,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4083,4083
CellReports,1684158856955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,55,0,0,33,4083,4083
CellReports,1684158856955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4083,4083
CellReports,1684158856955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4083,4083
CellReports,1684158856955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4083,4083
CellReports,1684158855956000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4082,4082
CellReports,1684158855956000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4082,4082
CellReports,1684158855956000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,55,0,0,33,4082,4082
CellReports,1684158855956000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4082,4082
CellReports,1684158855956000000,0.05000000074505806,0.05000000074505806,0,0,50,50,7,1,273,273,50,50,139,139,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4082,4082
CellReports,1684158855956000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4082,4082
CellReports,1684158854953000000,0.05000000074505806,0.05000000074505806,0,0,50,50,7,1,273,273,50,50,139,139,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4081,4081
CellReports,1684158854953000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4081,4081
CellReports,1684158854953000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,55,0,0,33,4081,4081
CellReports,1684158854953000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4081,4081
CellReports,1684158854953000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4081,4081
CellReports,1684158854953000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4081,4081
CellReports,1684158853955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4080,4080
CellReports,1684158853955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4080,4080
CellReports,1684158853955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,4,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,66,0,0,33,4080,4080
CellReports,1684158853955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4080,4080
CellReports,1684158853955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4080,4080
CellReports,1684158853955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4080,4080
CellReports,1684158852955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4079,4079
CellReports,1684158852955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4079,4079
CellReports,1684158852955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,4,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,66,0,0,33,4079,4079
CellReports,1684158852955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4079,4079
CellReports,1684158852955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4079,4079
CellReports,1684158852955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,7,2,273,273,81,81,223,223,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4079,4079
CellReports,1684158851954000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4078,4078
CellReports,1684158851954000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4078,4078
CellReports,1684158851954000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4078,4078
CellReports,1684158851954000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4078,4078
CellReports,1684158851954000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4078,4078
CellReports,1684158851954000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4078,4078
CellReports,1684158850956000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4077,4077
CellReports,1684158850956000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4077,4077
CellReports,1684158850956000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4077,4077
CellReports,1684158850956000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4077,4077
CellReports,1684158850956000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4077,4077
CellReports,1684158850956000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4077,4077
CellReports,1684158849955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4076,4076
CellReports,1684158849955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4076,4076
CellReports,1684158849955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4076,4076
CellReports,1684158849955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4076,4076
CellReports,1684158849955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4076,4076
CellReports,1684158849955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4076,4076
CellReports,1684158848956000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4075,4075
CellReports,1684158848956000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4075,4075
CellReports,1684158848956000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4075,4075
CellReports,1684158848956000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4075,4075
CellReports,1684158848956000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4075,4075
CellReports,1684158848956000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4075,4075
CellReports,1684158847955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4074,4074
CellReports,1684158847955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4074,4074
CellReports,1684158847955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4074,4074
CellReports,1684158847955000000,0,0,0,0,0,0,1,0,273,273,0,0,0,0,S6/5GANY/C1,808,-154,20,6,545431373570054,6,0,100,0,0,33,4074,4074
CellReports,1684158847955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4074,4074
CellReports,1684158847955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4074,4074
CellReports,1684158846955000000,0.07999999821186066,0.07999999821186066,0,0,80,80,2,2,273,273,81,81,223,223,S1/5GANY/C1,0,0,20,1,545431373570049,1,0,100,0,0,33,4073,4073
CellReports,1684158846955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,7,1,273,273,30,30,84,84,S3/5GANY/C1,327,-231,20,3,545431373570051,3,0,100,0,0,33,4073,4073
CellReports,1684158846955000000,0.09827999770641327,0.09827999770641327,0,0,98,98,6,5,273,273,100,100,273,273,S5/5GANY/C1,481,0,20,5,545431373570053,5,0,50,0,0,33,4073,4073
CellReports,1684158846955000000,0.029999999329447746,0.029999999329447746,0,0,29,29,2,1,273,273,30,30,84,84,S2/5GANY/C1,0,-500,20,2,545431373570050,2,0,100,0,0,33,4073,4073
CellReports,1684158846955000000,0,0,0,0,0,0,2,0,273,273,0,0,0,0,S4/5GANY/C1,596,-500,20,4,545431373570052,4,0,100,0,0,33,4073,4073
