0.0,-101.7199540601303,-76.5787607097497,-18.832184800314458
1.0,-101.71827562993907,-76.57824624665724,-18.83371778030195
2.0,-101.7187225689537,-76.57810000084055,-18.833075257012965
3.0,-101.71931998217032,-76.58053223373857,-18.831287982334576
4.0,-101.71845103602386,-76.57668865044556,-18.83236937286194
5.0,-101.71930412567646,-76.57810460120002,-18.833111878188348
6.0,-101.71737566907552,-76.57512157832677,-18.8276878366516
7.0,-101.722988969791,-76.57830992429133,-18.757777701204436
8.0,-101.73153479754436,-76.55926950661865,-18.646008646278773
9.0,-101.71682847926606,-76.52684862696188,-18.534014547385468
10.0,-101.71190627651707,-76.51933595312586,-18.43046981317863
11.0,-101.69820715269533,-76.50346110564621,-18.30991685489907
12.0,-101.6958467260016,-76.48986360674935,-18.201054299168252
13.0,-101.69351022348158,-76.49159221959637,-18.07478887130034
14.0,-101.70480717655849,-76.49108646876545,-17.944083498054592
15.0,-101.7281134079003,-76.47924021158842,-17.828767291341457
16.0,-101.72525717394815,-76.47420493474053,-17.691726935261944
17.0,-101.7183820695103,-76.49308966924673,-17.56712996003149
18.0,-101.69529663114996,-76.52525014710044,-17.45936461025449
19.0,-101.67681356899459,-76.55290417151157,-17.33431962512019
20.0,-101.6711785436372,-76.59288330812937,-17.1993093065812
21.0,-101.66969409549795,-76.59991979846359,-17.072444095346786
22.0,-101.67994473918885,-76.60720887722313,-16.971381441589543
23.0,-101.68363332969062,-76.61494142928433,-16.847916112335376
24.0,-101.69137981797817,-76.62146033428138,-16.730921993799814
25.0,-101.694414363898,-76.6209709029672,-16.608296500822473
26.0,-101.69732568180609,-76.61439744339044,-16.492133345277434
27.0,-101.70778094239459,-76.6019156156758,-16.409922300549077
28.0,-101.71738580494747,-76.59610740524874,-16.219531819643866
29.0,-101.72787924992356,-76.5879627476439,-16.03490363864634
30.0,-101.72926641087281,-76.58058447792602,-15.8406893517968
31.0,-101.73324351227441,-76.56409233958226,-15.638097188301412
32.0,-101.72573769238286,-76.5548950228245,-15.448941764827488
33.0,-101.72160661565006,-76.54996985823338,-15.24151427068487
34.0,-101.72039286957039,-76.55047503813273,-15.0307032493212
35.0,-101.71614255272134,-76.55359663819908,-14.839907451673273
36.0,-101.71424009050128,-76.56609386766935,-14.66924243627582
37.0,-101.71451388039985,-76.57780312165885,-14.501137099666646
38.0,-101.71423497582533,-76.59098759722598,-14.364089626657467
39.0,-101.70896198997563,-76.59419804187384,-14.244226198368317
40.0,-101.71062857319501,-76.5931039384357,-14.124365610054483
41.0,-101.71832460819981,-76.59426250325127,-14.036019137435282
42.0,-101.71949946102276,-76.58972062304483,-13.93681644225762
43.0,-101.72369840516834,-76.57679555102379,-13.849847331671548
44.0,-101.72373648098568,-76.57347276629754,-13.77821818518516
45.0,-101.73043883494644,-76.56859718514363,-13.728312063753581
46.0,-101.7365381057788,-76.56539008262601,-13.678932234998715
47.0,-101.74164312877548,-76.56039418776102,-13.664598712475975
48.0,-101.74629164449745,-76.56032366489497,-13.66069230632711
49.0,-101.74940420591105,-76.5607404320295,-13.655397978463952
50.0,-101.7441895382228,-76.5619047783968,-13.65407712495599
51.0,-101.7379588108587,-76.56206065558803,-13.653650469653694
52.0,-101.73033854451876,-76.56379059245614,-13.649529192887563
53.0,-101.72323133308697,-76.56240988825165,-13.650323458432645
54.0,-101.71756273222692,-76.56369207519273,-13.647145505540166
55.0,-101.7151527443745,-76.56946343904528,-13.645877517727357
56.0,-101.71619292584754,-76.57627724209507,-13.640426050111312
57.0,-101.71299794124843,-76.57943959450465,-13.643397960994143
58.0,-101.71312210549988,-76.58393268260753,-13.64111930723098
59.0,-101.71241662109757,-76.59092166304151,-13.633382369241222
60.0,-101.71021886129044,-76.59274666138207,-13.627241894083387
61.0,-101.70878901138492,-76.59298477046437,-13.623735246835352
62.0,-101.71038762017068,-76.59236304766415,-13.615258459201048
63.0,-101.71121309034503,-76.59269230188042,-13.608177468401372
64.0,-101.71172834694774,-76.59102214984672,-13.604998311027767
65.0,-101.71225150983754,-76.59143318801759,-13.598773995146843
66.0,-101.70711900298949,-76.59733917520646,-13.596756916551563
67.0,-101.70023376783719,-76.60610504145292,-13.59546681038822
68.0,-101.6828292206017,-76.62934073764794,-13.597697499365697
69.0,-101.67524599803451,-76.63865771087325,-13.605651041513578
70.0,-101.66018550118152,-76.64776544047311,-13.612399182486367
71.0,-101.65781760062966,-76.65300837957903,-13.616428668948334
72.0,-101.66121230488287,-76.64858502361339,-13.628521919951261
73.0,-101.66781811731613,-76.64148010240041,-13.634935405302478
74.0,-101.68111223299955,-76.62079675158196,-13.639250854627523
75.0,-101.68094940438748,-76.61393327831362,-13.647636340148637
76.0,-101.6864892480146,-76.6072648615973,-13.648392373157176
77.0,-101.68405377400825,-76.60357569692574,-13.64777022853006
78.0,-101.68392968055817,-76.60153535667841,-13.654299239290303
79.0,-101.68033667688051,-76.60128844894895,-13.655042798728914
80.0,-101.67363129979557,-76.60557661160438,-13.654565488446337
81.0,-101.66452407521419,-76.61383758821816,-13.654473085815866
82.0,-101.65667150966962,-76.6199199854569,-13.653474393237005
83.0,-101.65579356579961,-76.63034316484139,-13.651403168501773
84.0,-101.6528607579116,-76.63114993648747,-13.650135266822183
85.0,-101.65329796497029,-76.63742489146755,-13.646266142422721
86.0,-101.65901794503826,-76.64102205878784,-13.64377854484259
87.0,-101.66482303694278,-76.63953588212009,-13.638406553361055
88.0,-101.67409969353851,-76.62990452907312,-13.634703961389047
89.0,-101.67904654749086,-76.6102953462831,-13.632029402390373
90.0,-101.6887457064526,-76.60404166193464,-13.630579369680152
91.0,-101.69684251794868,-76.58905074936932,-13.633134995057176
92.0,-101.69974467990444,-76.57990173337562,-13.624774780124376
93.0,-101.70800664860195,-76.57532021955691,-13.625368745152404
94.0,-101.71901290149204,-76.57296811086495,-13.616425742744969
95.0,-101.719855637866,-76.57053687611841,-13.608022302427095
96.0,-101.72105292276768,-76.57431246479874,-13.603645013896298
97.0,-101.71703188899762,-76.576400108586,-13.593653374638023
98.0,-101.7127266247321,-76.58283842068053,-13.581035017354942
99.0,-101.71485398887206,-76.58740913025458,-13.57072781831015
100.0,-101.71801487705245,-76.59103293515842,-13.567460990672732
101.0,-101.72182656398883,-76.59781104399222,-13.565806286344909
102.0,-101.73065979116846,-76.5959196888638,-13.56479439992071
103.0,-101.73842666501172,-76.59317329676139,-13.555945154020367
104.0,-101.74461679131937,-76.59185575908612,-13.555240992416756
105.0,-101.74389487426917,-76.58803884845996,-13.554344293902492
106.0,-101.73796307940273,-76.58286615703182,-13.554941588891271
107.0,-101.73084510319376,-76.57624509449394,-13.550864236823546
108.0,-101.72346188823985,-76.57016294200328,-13.549748622770739
109.0,-101.71594605062513,-76.56492142475325,-13.549137601333875
110.0,-101.70598621401746,-76.57149819882589,-13.550253448486458
111.0,-101.69585415118823,-76.58202196106568,-13.55478264436984
112.0,-101.69100119062159,-76.58517230224243,-13.558407707929003
113.0,-101.69108974340162,-76.58624083539183,-13.56108171072999
114.0,-101.69173218505972,-76.5873730057482,-13.56514396257483
115.0,-101.6946108219817,-76.58977359209264,-13.562787524090837
116.0,-101.69432978509252,-76.59355443287214,-13.563245749240487
117.0,-101.69229242287973,-76.60206963989552,-13.561760103951524
118.0,-101.69039026029786,-76.60584362185381,-13.562155081850513
119.0,-101.69185424167769,-76.61289030050047,-13.5645241168918
120.0,-101.69435130522469,-76.61033281123169,-13.569493069969408
121.0,-101.69944154095518,-76.60732660210589,-13.565971764791666
122.0,-101.70603681354584,-76.59638055682252,-13.56967506443118
123.0,-101.71405902747479,-76.58941990706361,-13.566183138407318
124.0,-101.71815849638385,-76.58954584906306,-13.567353506184556
125.0,-101.71676500374157,-76.5969771478587,-13.564294941837357
126.0,-101.70981257923118,-76.60824080374755,-13.5604948362948
127.0,-101.70185193281209,-76.61658013327353,-13.552863270761875
128.0,-101.69819342594158,-76.61989299176281,-13.547693672563643
129.0,-101.7047549015444,-76.61364374154027,-13.539597752787042
130.0,-101.71610365134251,-76.60958304900305,-13.533384909128706
131.0,-101.7275138387118,-76.59888401537017,-13.524910218170863
132.0,-101.72833923574206,-76.59122432190412,-13.515794059319099
133.0,-101.72656626145049,-76.58963822456118,-13.509172004946183
134.0,-101.71880320036965,-76.58648163011976,-13.504043860244884
135.0,-101.70644768712188,-76.58574341878197,-13.499565142176369
136.0,-101.70119074567096,-76.59336123051354,-13.498880363814294
137.0,-101.69730530472027,-76.59200470918756,-13.490796192306771
138.0,-101.70016752213392,-76.59296586464248,-13.487937901628332
139.0,-101.70452774380928,-76.59274482328706,-13.482847298405161
140.0,-101.70830499806989,-76.5966202557105,-13.484519536633545
141.0,-101.70319457657561,-76.60078849814357,-13.486166547775376
142.0,-101.7004843638412,-76.60375036804061,-13.488854377991679
143.0,-101.69658249180519,-76.60761341953662,-13.494952209091341
144.0,-101.6989241746656,-76.60378132490241,-13.491638675495587
145.0,-101.70542028638252,-76.60062774548483,-13.490493400252983
146.0,-101.70942026156781,-76.59393642174142,-13.491041473167403
147.0,-101.70645486869061,-76.5947839260729,-13.495482595259968
148.0,-101.70142555170794,-76.59785718664092,-13.496102663732174
149.0,-101.69399705279083,-76.60181428068941,-13.49939061382127
150.0,-101.68044531650166,-76.60989078260025,-13.502742126379225
151.0,-101.67746878362614,-76.61370520157728,-13.505145607053418
152.0,-101.67795082479716,-76.62159138441626,-13.509120865017387
153.0,-101.67918148641843,-76.62149518742498,-13.510505826456335
154.0,-101.68534678920551,-76.62412270815364,-13.510909398848355
155.0,-101.69399005462886,-76.61802278572603,-13.5105061218437
156.0,-101.70315893426054,-76.6079328798793,-13.513011446852545
157.0,-101.70703591909526,-76.60117346233608,-13.506940122466535
158.0,-101.71034422272773,-76.59332622040846,-13.506297227079799
159.0,-101.71021084659994,-76.59325524774721,-13.513853401930206
