0.0,-101.7199540601303,-76.5787607097497,-18.832184800314458
1.0,-101.7181053876092,-76.5788044628135,-18.83365986599957
2.0,-101.71845874448793,-76.57784934050784,-18.83305898166185
3.0,-101.71897548745432,-76.57982572859451,-18.831251596747126
4.0,-101.71701659309578,-76.5770026384141,-18.832721498298493
5.0,-101.71910245102475,-76.57827222838002,-18.83385379333801
6.0,-101.71662557596261,-76.57532019294568,-18.82755071556687
7.0,-101.7291400866333,-76.57857062799705,-18.768556860661302
8.0,-101.74957224377297,-76.58122451355442,-18.67343450651221
9.0,-101.74465644329352,-76.53027076561239,-18.531365688708675
10.0,-101.73083297875642,-76.53075989398157,-18.439657017476968
11.0,-101.69828288956843,-76.48694409707502,-18.305847968835767
12.0,-101.6696719544215,-76.46762241315683,-18.19658718525487
13.0,-101.66301146950619,-76.5125101548443,-18.096325163560813
14.0,-101.68170853594013,-76.51140862936968,-17.94427282399696
15.0,-101.75189451076642,-76.50361195678343,-17.84050738796388
16.0,-101.73125925619944,-76.47087552469769,-17.660685713249126
17.0,-101.72129542419495,-76.49948089497067,-17.556230362831634
18.0,-101.7106732135119,-76.55531266181572,-17.477922712388697
19.0,-101.66999976851203,-76.58738981867367,-17.343226771642104
20.0,-101.68213432307157,-76.55025221215534,-17.190194691823795
21.0,-101.70420105882035,-76.57301209430914,-17.044962663825515
22.0,-101.69726350952882,-76.61182800806938,-16.965312948217036
23.0,-101.6681309574675,-76.62666831736814,-16.832339196715633
24.0,-101.69647392950431,-76.63524770005861,-16.723448840694918
25.0,-101.7054060461047,-76.59470937595775,-16.5862025382342
26.0,-101.70503916963436,-76.58949161867417,-16.509898175892374
27.0,-101.7060414786201,-76.61586856664708,-16.404113337645306
28.0,-101.72981554298502,-76.64223551678207,-16.247801265371244
29.0,-101.743700679258,-76.59767975107677,-16.07191753764942
30.0,-101.72395781497684,-76.61801439757892,-15.821752663856442
31.0,-101.76181838736063,-76.59984011256483,-15.649026688901964
